eid	track_name	entity_code	track_id	artist_id	artist_name	artist_genre	artist_birth_date	artist_birth_place
10364	Conceived Into Enslavement	m.0dmh6vf	466894	15810	Dying Fetus			
10372	Ever Falling	m.0dxbz2w	468275	4399	Amon Tobin	Male	1972-02-07	Rio de Janeiro
10388	Radio Fireworks (Surkin 909 Edit)	m.0rk7t8k	469712	35504	Surkin			
10389	Skylines and Turnstiles	m.0mz5x9	469953	347	My Chemical Romance			
10391	Burn Your Crosses	m.013byxn	470089	3909	Sabaton			
10397	The Cult Of Venus Aversa	m.0frg4jq	470957	6779	Cradle of Filth			
10404	Diary of Demonic Dreams	m.0f3wrth	471845	6157	Eternal Tears of Sorrow			
10405	Dogs Holy Life	m.0qcn0b	472115	12394	Eyehategod			
10410	Ship Of Gold	m.0m32t9	472736	5254	Clutch			
10411	The Elephant Riders	m.0m32t2	472737	5254	Clutch			
10423	Inner Meet Me	m.0m6_3r	474972	18504	The Beta Band			
10428	(Into the Desert)	m.0y8rb7p	476433	2584	Cut Copy			
10433	I'm Cool (Interlude)	m.0pgf43	476548	15385	OutKast			
10437	They Live In the Meadow	m.0f6v4qk	476756	18280	Black Moth Super Rainbow			
10443	Ghost To Me	m.0nmnn12	476837	3156	Youth Lagoon	Male	1989-03-18	Boise
10445	Doubletalk Gets Through to You	m.0n1mgn	477208	18673	Xploding Plastix			
10452	Repeat Till Overload	m.0srv3w	477668	3751	Apparat	Male	1978-06-27	Quedlinburg
10453	Schallstrom	m.0srv3n	477669	3751	Apparat	Male	1978-06-27	Quedlinburg
10454	Steinholz	m.0srv2s	477670	3751	Apparat	Male	1978-06-27	Quedlinburg
10455	Granular Bastard	m.0srv2b	477672	3751	Apparat	Male	1978-06-27	Quedlinburg
10463	Did You See the Words	m.01847kj	478557	4672	Animal Collective			
10473	Original Slave	m.0nmj_mb	479580	11843	The War on Drugs			
10476	True Shred Guitar	m.0nmw31r	479986	14073	Sleigh Bells			
10480	Strangers Are Strange	m.0sj5pzz	480288	39096	Unknown Mortal Orchestra			
10481	23 Lies	m.0pj0sk	480404	11072	Death in Vegas			
10488	Sharks in Your Mouth	m.01cnt1v	481399	14719	I Killed the Prom Queen			
10489	Mirrorage	m.0ftv47r	481411	35328	Glasser	Female	1983-01-01	Boston
10492	Suspended by the Throat	m.0170p7v	482242	45314	Job for a Cowboy			
10495	Memories of a Glass Sanctuary	m.0dsgr83	482474	9136	All Shall Perish			
10496	I Am Hollywood	m.0_hwvm	482814	14362	He Is Legend			
10497	Sundriped	m.0f_cntl	482854	30154	Com Truise	Male	2000-01-01	Madison County
10499	Island of the Honest Man	m.013ycz5	483517	5177	Hot Hot Heat			
10503	Up the Cuts	m.0dvfr4w	483782	16881	Against Me!			
10505	Something More Than Ink	m.01c_x_m	483849	14998	Have Heart			
10508	Skips on The Record	m.0n10fw	483974	14718	At the Drive-In			
10511	Songs for the Damned	m.0dsgr7k	484552	9136	All Shall Perish			
10512	When Broken Is Easily Fixed	m.024r9fs	484558	7330	Silverstein			
10514	The New Ministry	m.0dnsty6	484792	14723	Walls of Jericho			
10515	Daddy's Falling Angel	m.0f45vf_	484865	15649	In This Moment			
10516	Life Is Real (Song For Lennon)	m.0tc55d	485068	140	Queen			
10528	Doom Sticks	m.0s5056	491287	2689	Ulver			
10533	Fusion of Sense and Earth	m.019wym7	493562	34	Enslaved			
10543	Oculus Ex Inferni	m.0drt8f7	494404	186	Symphony X			
10544	Bounded By Allegiance	m.0_kr7p	494778	34	Enslaved			
10545	Kledt i nattens farger	m.0n811g	495273	2689	Ulver			
10548	Pierced Genitalia	m.0vkh1t	495424	6819	Carpathian Forest			
10549	Your Friends Are Gone	m.0dyxxy1	495580	13757	Circa Survive			
10554	You Have Never Lived Because You Have Never Died	m.0g6qwlt	495801	64387	Listener			
10557	This Beard Is for Siobhan	m.0xp8f3q	496075	16889	Devendra Banhart	Male	1981-05-30	Houston
10561	SHT MTN	m.0fqxs8p	496228	18721	Holy Fuck			
10566	Ready For The Floor (Album Version)	m.0f07w8z	497043	4692	Hot Chip			
10567	Glass of the Microscope	m.0krkk7r	497277	4588	Yeasayer			
10574	Wash The Day	m.01cjsm_	498070	3089	TV on the Radio			
10577	End Come Too Soon	m.0rh31rt	498715	2664	Wild Beasts			
10580	"All for You	 Sophia"	m.0_8_mg	499444	1666	Franz Ferdinand			
10584	Ships w/ Sails	m.0nm4rv	499608	266	The Doors			
10588	We Were Sparkling	m.01cngch	500661	18583	My Brightest Diamond			
10593	Devil's Resting Place	m.0v55szn	500741	2863	Laura Marling	Female	1990-02-01	England
10595	Don't Deconstruct	m.0ny5xd	501219	3821	Rilo Kiley			
10597	No Luck With Rabbits	m.0q0rnv	501281	4	Porcupine Tree			
10607	X You (Radio Edit)	m.0y98msf	502084	9511	Avicii	Male	1989-09-08	Stockholm
10613	Hands Reversed	m.0fv205p	502382	20790	Tokyo Police Club			
10620	River of Brakelights	m.0d_r18b	502612	22975	Julian Casablancas	Male	1978-08-23	New York City
10624	In the Name Of Tragedy	m.0wy_9l	502917	365	Motörhead			
10626	Minejumper	m.018htdg	503044	839	Sodom			
10633	Sentimental X's	m.0nn491p	503566	5821	Broken Social Scene			
10634	Wake Up Your Saints	m.0fwp15p	503640	2353	The National			
10655	Chinese High	m.0nn_zx8	506975	1946	Gang Gang Dance			
10659	Feel Me (Intro)	m.0fvgdky	508419	16670	Big Boi	Male	1975-02-01	Savannah
10660	An Ear for Baby	m.01cmh_d	509728	20027	The Thermals			
10665	Platinum Blonde Life	m.0lx4dn	510751	8821	No Doubt			
10666	Nettie Moore	m.01d8w02	510765	424	Bob Dylan	Male	1941-05-24	Duluth
10667	Gangsta In Designer (No Concept)	m.0rf0nvl	511006	3265	ScHoolboy Q			
10668	TRASHWANG	m.0tqb906	511189	15155	"Tyler	 the Creator"	Male	1991-03-06	Hawthorne
10670	niggaHs.already.know.davers.flow	m.0nmk9kj	511856	3265	ScHoolboy Q			
10671	How We Feeling	m.0rf1rjc	512100	3265	ScHoolboy Q			
10672	Give Head If You Got It	m.0dzzbh4	512498	12808	Combichrist			
10683	Living the Wasted Life	m.0dv01_c	514521	7107	Aesthetic Perfection			
10684	A Quiet Anthem	m.0dvjqv3	514522	7107	Aesthetic Perfection			
10692	Brain Bypass	m.0dzzbhv	515661	12808	Combichrist			
10696	They Looked Like Strong Hands	m.014f_k2	515764	12966	Bayside			
10697	Test For Echo	m.0lmzzy	515901	489	Rush	Male	1988-09-29	Tala
10706	...And the Day Turned to Night	m.0nwklz	518091	10324	Shpongle			
10707	If We Don't Make It We'll Fake It	m.0v0cwx	518410	3147	Death From Above 1979			
10710	Sheltered Reminiscence	m.0dtz2ny	518894	9424	Despised Icon			
10712	My Love Is Shared	m.0v0cwg	518946	3147	Death From Above 1979			
10715	"it's dark	 it's cold	 it's winter"	m.0fhrbsk	519054	17510	Sleepmakeswaves			
10716	Fireflies and Empty Skies	m.0vy91pk	519055	25	God Is An Astronaut			
10717	Spiders on the Moon	m.0f4h5kn	519056	22469	Exxasens			
10727	Superstition - Single Version	m.0_md06	519601	6904	Stevie Wonder	Male	1950-05-13	Saginaw
10729	Fast Times at Clairemont High	m.0fqpkhy	519852	14008	Pierce the Veil			
10741	"Tally It Up	 Settle The Score"	m.0nnhz6w	520592	14141	Sleeping with Sirens			
10748	"If You Wanted A Song Written About You	 All You Had To Do Was Ask"	m.0f3m1b7	521329	10287	Mayday Parade			
10749	Some Sense Of Security	m.01dns65	521387	7326	Saosin			
10750	I Swear This Time I Mean It	m.0fy82hg	521780	10287	Mayday Parade			
10755	Breakup Songs	m.0rv0zj1	522008	16898	Deerhoof			
10757	Who Will Guard The Guardians	m.0fqtgrc	522045	7337	Underoath			
10759	Justboy	m.0ns8n7	522300	4166	Biffy Clyro			
10761	Share The Sunshine Young Blood	m.0fwsgnt	522465	14133	Emarosa			
10762	Saturn Missiles	m.0k29b_1	522719	10464	Aesop Rock	Male	1976-06-05	Syosset
10764	Ruby ‘81	m.0k29bz8	522724	10464	Aesop Rock	Male	1976-06-05	Syosset
10772	Living In the Sky With Diamonds	m.0g7z0b9	524497	7989	Cobra Starship			
10776	Within A Mile Of Home	m.0y5jm4	526511	6067	Flogging Molly			
10778	What Hell Can Create	m.0l6lz6	526959	839	Sodom			
10785	The Gray Race	m.0mnhk5	527715	1958	Bad Religion			
10791	War of My Life	m.0fz9244	529847	2824	John Mayer	Male	1977-10-16	Bridgeport
10792	Born and Raised (reprise)	m.0jb9wmw	529996	2824	John Mayer	Male	1977-10-16	Bridgeport
10812	Me and My Hand	m.0nk_vc7	533655	5821	Broken Social Scene			
10819	Supernova Landslide	m.0fgm47p	536030	4191	The American Dollar			
10822	Wieża melancholii	m.0pn2cr	536620	82	Myslovitz			
10828	I Can't Make It on Time	m.0lf5zm	538309	840	Ramones			
10833	The Wrong Coat For You Mt. Heart Attack	m.017bjrh	538785	11305	Liars			
10835	F.U.Y.A.	m.0nly1ln	538853	10518	C2C			
10841	Venus Blue	m.0p1h96	540363	12615	Acid Bath			
10843	Happy With What You Have to Be Happy With	m.0p1wyg	540565	3103	King Crimson			
10845	Hatful of Love	m.0fxrjrq	541866	45	The Kooks			
10851	Lifening	m.0nky8g_	542548	1700	Snow Patrol			
10853	"No You Didn't	 No You Don't"	m.0dqgn9h	544016	5030	The Courteeners			
10854	Lágrimas Sofridas	m.0s95hg	544175	19681	Los Hermanos			
10863	"Ah	 Weir"	m.0dmvm9y	544866	4588	Yeasayer			
10878	Central and Remote	m.01cl8pc	546979	2768	Grizzly Bear			
10881	Noc jak każda inna	m.011pm82	547410	60024	happysad			
10883	Another Bed	m.0nnyycr	547897	16982	The Twilight Sad			
10884	Dressed in Dresden	m.0fvc3cp	548045	71338	The Hundred in the Hands			
10886	Híbakúsja	m.0nmx2tm	548316	19654	Ben Frost	Male	1980-01-01	Melbourne
10888	The Major Cities of the World Are Being Destroyed One by One by the Monsters	m.0dxhk8q	548595	2508	65daysofstatic			
10896	The Stellar Dome	m.0n7sr0	550227	8794	Borknagar			
10901	Lost Watch	m.0fk491r	551022	11057	Seabear			
10905	Enola/Alone	m.0f2plxq	552789	2585	Manic Street Preachers			
10912	Through the Glass of the Roof	m.0nlfx65	553570	19654	Ben Frost	Male	1980-01-01	Melbourne
10919	Candlelight Fantasia	m.0tntvv	554530	186	Symphony X			
10920	The Accolade	m.0m0tpc	554537	186	Symphony X			
10930	Kill in the Spirit World	m.017kqfy	556756	85	Black Sabbath			
10932	Singing Softly To Me	m.0qqm0m	556847	5842	Kings of Convenience			
10942	Derezzed (The Glitch Mob remix)	m.0nm0zpw	558449	320	Daft Punk			
10949	Keeping The Blade	m.014jj5g	559020	1996	Coheed and Cambria			
10966	Start of Something Beautiful	m.0fd29r8	560087	4	Porcupine Tree			
10968	Impacilla Carpisung	m.0dr8kw3	560370	3087	The Ting Tings			
10981	Everything Fades to Gray (Full Version)	m.0dxkg2v	561219	5608	Sonata Arctica			
10982	No Dream Can Heal A Broken Heart	m.0f3d4bb	561255	5608	Sonata Arctica			
10992	Lord of the Last Day	m.01cmtmm	561745	92	Dio	Male	1988-05-31	Amsterdam
10993	Into the Frost of Winter	m.0r3b39	561856	71	Opeth			
10999	Cinderblox	m.0q87fq5	562279	5608	Sonata Arctica			
11002	Scent Of The Obscene	m.0rnrlk	562946	20217	Sikth			
11004	Screening Phone Calls	m.0z13lj	563072	18900	edIT			
11006	Take No Prisoners (demo)	m.0xt3jh	563147	1	Megadeth			
11010	Pelican Man	m.0rdcvwm	564568	3156	Youth Lagoon	Male	1989-03-18	Boise
11014	Psychic Suicide	m.0dntl57	566259	7396	Sonic Syndicate			
11028	It Is Not Sound	m.01258jc	569389	2689	Ulver			
11037	Not One Truth	m.0l8c3q	570685	6205	Hatebreed			
11042	I Will Talk and Hollywood Will Listen	m.0162q45	572282	1605	Robbie Williams	Male	1974-02-13	Stoke-on-Trent
11045	Boring Angel	m.0wtgm5z	573660	12618	Oneohtrix Point Never	Male	1982-07-25	Boston
11054	In Grandeur and Frankincense Devilment Stirs	m.0rg6b_x	577204	6779	Cradle of Filth			
11056	Dark wood of Error	m.0197rp4	577212	421	Sepultura			
11058	Good News First	m.0dqtty2	577665	489	Rush	Male	1988-09-29	Tala
11059	The Larger Bowl	m.0dybw_m	577670	489	Rush	Male	1988-09-29	Tala
11061	Left That Body Long Ago	m.0rf10k3	577979	5571	Amy Macdonald	Female	1987-08-25	Bishopbriggs
11064	All I Know Is Tonight	m.0111vvn	578262	27723	Jaga Jazzist			
11065	"Ancestors	 the Ancients"	m.0wtfhhm	579245	4487	Chelsea Wolfe	Female	1983-11-14	Roseville
11067	The Whys	m.0skmbgx	579453	4487	Chelsea Wolfe	Female	1983-11-14	Roseville
11069	The Novella Reservoir	m.0f06rwv	580751	8138	Novembers Doom			
11074	Ontario Plates	m.0f7s8sx	582468	6747	Do Make Say Think			
11078	Not Sick	m.0fr5f0f	583083	20790	Tokyo Police Club			
11084	Shadow of the Season	m.011qy_q	583923	20063	Screaming Trees			
11096	The Gaudy Side Of Town	m.0y92xfs	585418	75521	Gayngs			
11100	"Ego	 The Living Planet"	m.0myl6d	586364	5255	Monster Magnet			
11105	Macquarie Ridge	m.015vjwn	586508	2267	Boards of Canada			
11121	"I Hate the Way You Love	 Part 2"	m.0_x1_p	588505	3079	The Kills			
11123	Fancy Restaurant	m.0nm2x0_	588806	76004	Gang Colours			
11127	At The Top Of This Hill	m.0ffwc7d	590836	2795	Message To Bears			
11128	Full Backpack	m.0f8n1ch	591071	22811	Onra	Male	1981-05-15	Trier
11129	Boundless Boundaries	m.0f7qfw1	591115	22811	Onra	Male	1981-05-15	Trier
11136	Exit Woundz	m.0dp9d5s	592910	4398	Burial	Male	1979-01-01	Croydon
11140	I Love The Bloody Beetroots	m.0f18l2c	594624	14213	The Bloody Beetroots	Male	1977-12-18	Bassano del Grappa
11143	Bierz mój miecz i masz	m.0stckw	595779	22962	Kaliber 44			
11148	Made Of Storm	m.0tb55n	596679	7661	Moonspell			
11151	I Die In Degrees	m.0vtkb2	596835	7959	All That Remains			
11152	The Deepest Gray	m.013d2w6	596855	7959	All That Remains			
11156	Ashes Of The Innocent	m.0dvkvwm	597313	4171	Bullet for My Valentine			
11159	Let Us Burn	m.0_6hhxd	597674	1514	Within Temptation			
11164	Someone's Standing On My Chest	m.0n73ks	598748	9313	Atreyu			
11169	Passion Colors Everything	m.0dzqqxv	599571	6795	Poets of the Fall			
11184	Constitutional Masturbation	m.0dplrl7	602199	45314	Job for a Cowboy			
11187	The Appalling	m.0dzwx38	603028	1192	Origin			
11192	To Detonate and Exterminate	m.0dplrlf	604690	45314	Job for a Cowboy			
11193	March To Global Enslavement	m.0dplrkj	604692	45314	Job for a Cowboy			
11195	Peeled Apples	m.0gbc07k	604997	2585	Manic Street Preachers			
11196	From Despair to Where	m.0m1t03	605005	2585	Manic Street Preachers			
11197	Someone In London	m.015j6_h	605162	316	Godsmack			
11205	Die Affeninsel	m.0fx9c__	607862	770	Equilibrium			
11207	Jim Wise	m.0_k22k5	608412	41588	Sun Kil Moon			
11208	Pray for Newtown	m.0_k65g6	608414	41588	Sun Kil Moon			
11209	I Watched The Film The Song Remains The Same	m.0_k3w7k	608432	41588	Sun Kil Moon			
11213	Harsh Generation	m.0f0ph4s	609559	164	Grendel			
11217	Piccadilly Palare	m.0l1thp	610400	3136	Morrissey	Male	1959-05-22	Davyhulme
11222	Keep Passing The Open Windows	m.0n0l9y	612413	140	Queen			
11224	Adult Content	m.0dzzbg7	612795	12808	Combichrist			
11226	Set Sail to Plunder	m.0tl20b	612979	30284	Thyrfing			
11227	Smell of Rain	m.0x4bpz	613121	12085	Drudkh			
11230	Ride the Wild Wind	m.0lmpnf	614212	140	Queen			
11231	No Kind of Home	m.0gdxyvw	614979	14841	Defeater			
11233	Tell You Something (Nana's Reprise)	m.0f38jrk	615336	9466	Alicia Keys	Female	1981-01-25	Hell's Kitchen
11237	Your Sword Versus My Dagger	m.0143gxh	616328	7330	Silverstein			
11238	Nasty Naughty Boy	m.01c_717	616867	326	Christina Aguilera	Female	1980-12-18	Staten Island
11243	Love Be Brave	m.0v4sw01	618377	2863	Laura Marling	Female	1990-02-01	England
11252	Two Weeks From Twenty	m.017_0_0	619180	3424	Yellowcard			
11255	Ifwhiteamericatoldthetruthforonedayit'sworldwouldfallapart	m.0frhq03	619629	2585	Manic Street Preachers			
11256	David Courtney	m.0r7t17	619957	2287	Rancid			
11258	Enough for Now	m.0dq14f1	621120	17503	The Fray			
11268	Never-ending Story	m.0wwq0w	622112	1514	Within Temptation			
11270	Tiny Paintings	m.0170v3l	622394	2555	Architecture in Helsinki			
11273	Call of the Zombie	m.0l1fjv	622530	3661	Rob Zombie	Male	1965-01-12	Haverhill
11280	A Dangerous Mind	m.0zr7n5	623208	1514	Within Temptation			
11281	A Beginner's Guide to Destroying the Moon	m.0_dn2fr	623384	1650	Foster the People			
11283	The Angelic Welcome of Mr. Jones	m.0_f7lrp	623386	1650	Foster the People			
11298	The Custodian of Science	m.0fw5cz5	630615	7597	October Tide			
11299	Cypher Drone	m.0nnpvlw	630640	7052	Disarmonia Mundi			
11305	A Fatal Desire	m.0dzqtch	631372	11611	Hocico			
11306	Colors of a New Era	m.0x6s_9	631526	7052	Disarmonia Mundi			
11311	Sedition Through Scorn	m.0x9yf7n	632711	41230	Hour of Penance			
11315	Eva the Carrier	m.0dxhnby	634017	7323	A Skylit Drive			
11316	Fear Catalyst	m.0f147yn	634039	7600	Scar Symmetry			
11322	"If I'm A Failure	 You're A Tragedy"	m.0nltypw	634525	9169	Adept			
11325	Live From the Stage	m.01270fy	634760	7286	Team Sleep			
11326	Treading Paper	m.0nmr5tx	634841	7334	Thrice			
11328	Triumvirate!	m.0dts8xx	635294	9220	Cloudkicker			
11329	"It's bad. We're hit	 man	 we are hit."	m.0fx3nsh	635303	9220	Cloudkicker			
11335	Peak Out	m.01bm8j7	635593	25094	Girl Talk	Male	1981-10-26	Pittsburgh
11340	As Icicles Fall	m.0dr6_zy	635843	9237	Ne Obliviscaris			
11357	Faded High	m.0nmzjjf	637605	75521	Gayngs			
11367	We are going to invert...	m.0fx3nt9	639133	9220	Cloudkicker			
11373	Empty with You	m.0dshvd4	639833	4249	The Used			
11374	Games You Can Win (Instrumental)	m.0sml6cb	639891	6278	RJD2	Male	1976-05-27	Eugene
11388	Ghosst	m.0qjvwgj	641424	4669	Lorn	Male	1987-01-01	Normal
11392	Dust In The Summer Rain	m.0qh5y8g	641880	6234	Parov Stelar	Male	1974-11-27	Linz
11393	Shabop Shalom	m.0fgynpx	641973	16889	Devendra Banhart	Male	1981-05-30	Houston
11394	German Clap	m.0nmr8q8	642159	12207	Modeselektor			
11396	Harmless Monster	m.0snscrc	642305	2436	CocoRosie			
11404	Bright Neon Payphone	m.0wdm07	643160	2584	Cut Copy			
11408	What Would They Know	m.0dwrcg0	643786	11305	Liars			
11410	Same Old Innocence	m.0f7lxgd	644119	2555	Architecture in Helsinki			
11412	Stone's Gone Up	m.0nnk3q5	644173	10135	David Lynch	Male	1946-01-20	Missoula
11413	Strange And Unproductive Thinking	m.0nn3yqv	644175	10135	David Lynch	Male	1946-01-20	Missoula
11417	Leather Prowler	m.0f2x0z7	644863	11305	Liars			
11419	The Galaxist	m.0f3x0q4	645100	16898	Deerhoof			
11420	City in Progress	m.0lqkcb	645255	23478	Broadcast			
11421	Long Was the Year	m.0lqk94	645259	23478	Broadcast			
11426	All the Old Showstoppers	m.0dtynw4	645598	32793	The New Pornographers			
11429	Miss Modular	m.0qfn3s	645726	15494	Stereolab			
11438	According to Columbus	m.0dtn_c7	647231	7323	A Skylit Drive			
11447	Come Forth My Dreadful One	m.0x6szw	649071	7052	Disarmonia Mundi			
11450	Nailed Casket	m.0250mrd	649778	128	Municipal Waste			
11451	Accelerated Vision	m.0250mq8	649781	128	Municipal Waste			
11452	Cold Contagious	m.011zr3w	650213	1826	Bush			
11466	40 Miles From The Sun	m.0z3n7_	652496	1826	Bush			
11467	Rapture of Riddley Walker	m.0f1w3yf	653368	5254	Clutch			
11468	Crying For Eternity	m.011_v2s	653400	8649	Paradise Lost			
11469	The Gods Must Be Crazy!	m.0k1r8hx	653579	26844	Periphery			
11477	Tapp	m.0dpc164	654672	9845	3OH!3			
11481	Mr. Shiny Cadillackness	m.0f984h4	655303	5254	Clutch			
11482	Destruction of a Statue	m.0fb9kcj	655536	10582	Suicide Silence			
11484	Everything as Planned	m.0nlgd4g	655737	9334	We Came As Romans			
11493	"Vela	 Together We Await The Storm"	m.01dh0vh	657363	8991	The Human Abstract			
11498	My Smile Is A Rifle	m.0vn2hn	658503	275	John Frusciante	Male	1970-03-05	Astoria
11500	In 'N' Out Of Grace	m.0dmzflb	658637	17455	Mudhoney			
11501	Don't Mix Your Drinks	m.0lx2n6	658828	4607	Elbow			
11503	A Devil In God's Country	m.0qlr__	658898	51	Lamb of God			
11508	Symbiotic In Theory	m.0xwhnv	659567	9362	Necrophagist			
11512	Heroes of sand	m.0qf2nf	660879	6334	Angra			
11527	Dopes to Infinity	m.0w550g	669274	5255	Monster Magnet			
11531	Mourning Soil	m.0r628w	669947	6766	Amorphis			
11532	Day Of Your Beliefs	m.010_68t	669949	6766	Amorphis			
11534	Frustrating Sound	m.0dycy75	669992	31406	Radio Moscow			
11545	His Majesty the Desert	m.0dqfjwc	671437	5891	Down			
11548	Third Reich from the Sun	m.0skcd6	671639	6982	Hanzel und Gretyl			
11556	The Ballad of Keenan Milton	m.0rn_kmx	674092	16889	Devendra Banhart	Male	1981-05-30	Houston
11559	Ill Valley Prodigies	m.0q73pwm	674451	11305	Liars			
11562	Too High To Get It Right	m.0pp5kn	675992	220	Accept			
11563	Cry a While	m.013v1md	677571	424	Bob Dylan	Male	1941-05-24	Duluth
11566	Up in the Dark	m.0fvsmfq	678232	32793	The New Pornographers			
11569	I Bombed Korea	m.0m2s10	679334	6270	Cake			
11585	I Would Like to Think	m.0dptd9m	685899	6023	Nils Frahm	Male	1982-09-20	Hamburg
11600	Unseen Power of the Picket Fence	m.0zgwd6	693475	2586	Pavement			
11608	99 to Life	m.0m8s7r	695404	5700	Social Distortion			
11616	Lickskillet	m.0f3zh12	696444	31406	Radio Moscow			
11617	Horrors Of Self	m.01cpqnt	696710	6205	Hatebreed			
11624	Papalon	m.0lv8cg	698373	14932	Squarepusher	Male	1975-01-17	Chelmsford
11625	Chin Hippy	m.0lv8c7	698374	14932	Squarepusher	Male	1975-01-17	Chelmsford
11626	Rustic Raver	m.0lv8bt	698375	14932	Squarepusher	Male	1975-01-17	Chelmsford
11631	I Knew I Couldn't Trust You	m.0dxn0fz	698988	7330	Silverstein			
11637	Pieces Mended	m.0f0nv9b	700071	4249	The Used			
11638	Al doilea om	m.0dnx3h8	700076	8999	Negură Bunget			
11647	Love Letter to Japan	m.0dqftz3	702682	16498	The Bird and the Bee			
11649	More Excuses	m.0nk_78f	703219	13099	Bibio	Male	1978-12-04	West Midlands
11658	Double Bass in Love	m.0nm7x_k	704249	10385	Long Arm			
11662	When The Fire Hits The Sea	m.0fxv7gd	708665	67086	Joe Bonamassa	Male	1977-05-08	New Hartford
11666	A Legacy of Unrest	m.0f1v96x	712004	41694	Rome	Male	1970-03-05	Benton Harbor
11669	A Burden Of Flowers	m.0drcj12	714449	41694	Rome	Male	1970-03-05	Benton Harbor
11685	Sunset (Jamie xx edit)	m.0smdn2_	723169	32	The xx			
11689	Patience Gets Us Nowhere Fast	m.0vyy559	726638	16135	Capital Cities			
11692	It's All Blooming Now Mt. Heart Attack	m.017bjry	728948	11305	Liars			
11695	King Kong five	m.0m3yy2	730091	3825	Mano Negra	Male	1959-01-15	Torreón
11699	Live At E's	m.0lpw77	730910	11732	Sublime			
11701	Worry Walks Beside Me	m.0rfltxb	731688	15079	Michael Kiwanuka	Male	1987-05-03	Muswell Hill
11702	Safe in the Steep Cliffs	m.0fwq77h	731711	6040	Emancipator	Male	1987-05-27	New York City
11704	Hill Sighed	m.0fv95hf	731724	6040	Emancipator	Male	1987-05-27	New York City
11705	Maybe They Will Sing for Us Tomorrow	m.0dnybh7	732482	6249	Hammock			
11707	Clevermind	m.0dzqqzg	732802	6795	Poets of the Fall			
11709	The Drowning Age	m.0nm9f_h	733804	8136	Draconian			
11711	A Mirror Behind	m.0x6szn	734694	7052	Disarmonia Mundi			
11712	Never to Be Seen Again	m.01djxzd	736331	6283	Deicide			
11716	Mouthful of Cavities	m.0mclgy	737484	2998	Blind Melon			
11717	Lament of a Mortal Soul	m.0zv5g9	737495	33	Arch Enemy			
11719	Through Gardens of Grief	m.0zh4s3	737966	486	At the Gates			
11722	Elements and Spirit	m.0rj8d9g	738979	41370	Gorod			
11723	The Axe of God	m.0rj0zrs	739289	41370	Gorod			
11724	Haunting Birds	m.0vmwz2	739358	429	Agalloch			
11725	59 Times the Pain	m.0mjrcn	739832	23458	Hüsker Dü			
11727	Archives Of Pain	m.0n5k_v	739985	2585	Manic Street Preachers			
11728	Bonheur amputé	m.0fk7vt1	740028	9001	Amesoeurs			
11731	On the Run From the MI5	m.0w8dc4f	740194	4115	Arctic Monkeys			
11733	Of Walking Abortion	m.0fvr39g	740311	2585	Manic Street Preachers			
11735	Blue Tag	m.0n10gj	740323	14718	At the Drive-In			
11745	Des Visages Des Figures	m.0nlz0l	741794	5573	Noir Désir			
11748	Beholding The Throne of Might	m.0mzphq	741985	6183	Darkthrone			
11750	Ravishing Grimness	m.0drgbhx	741988	6183	Darkthrone			
11754	Blazing Arrow	m.0qyg_3	742715	45390	Blackalicious			
11766	When I Was in Trouble	m.0rgdn47	744426	23388	How to Dress Well	Male	1984-01-01	Chicago
11769	I Feel Ya' Strutter	m.0fxcsfr	744852	4719	of Montreal			
11779	Generator ^ Second Floor	m.0g08d19	746009	19954	Freelance Whales			
11781	Danse Flat	m.0g0yxkc	746011	19954	Freelance Whales			
11782	Do You Love Me Like You Used to	m.0jdtsbq	746016	1990	Best Coast			
11783	Never Die Again	m.0sjnhrw	746087	17095	The Rapture			
11788	Sempiternal Sepulchrality	m.0rjv96	747518	6183	Darkthrone			
11799	Knee-Deep in the North Sea	m.0ftrjc2	753686	38653	Portico Quartet			
11808	Apocalyptic hybrid	m.01c1xvh	757919	7644	Hypocrisy			
11821	Execration Text	m.0n3vwv	760713	810	Nile			
11822	The Blessed Dead	m.0n3vwm	760714	810	Nile			
11824	Trouble Weighs A Ton	m.0nm9tmj	762194	30683	Dan Auerbach	Male	1979-05-14	Akron
11826	Mean Monsoon	m.0nndk55	762319	30683	Dan Auerbach	Male	1979-05-14	Akron
11832	He's Running Through My Eyes	m.0wk_6fq	763384	18211	Julia Holter	Female	1984-12-18	Milwaukee
11833	Maxim's II	m.0wm18zx	763385	18211	Julia Holter	Female	1984-12-18	Milwaukee
11834	Swansong for a Raven	m.0y9znb	763626	6779	Cradle of Filth			
11835	Seeds of the Chosen One	m.0n9t_n	763948	7644	Hypocrisy			
11840	From A Tepid Whiff	m.0fx5m96	764647	17817	Aborted			
11841	Expurgation Euphoria	m.0nmvyqr	764648	17817	Aborted			
11842	Varangian Paradise	m.0q88g5y	765169	41370	Gorod			
11843	Taking People	m.0mg_7l	765767	240	Cat Power	Female	1972-01-21	Atlanta
11849	Seeds Of The Suffering	m.0p8q8_	767711	17404	Suffocation			
11861	Return to Hengsha	m.0nmg3h2	775197	24977	Michael McCann	Male	1964-01-02	Glasgow
11864	Like Herod (live)	m.0dpn5fq	775514	1871	Mogwai			
11866	Dropla	m.0rdcw7b	775741	3156	Youth Lagoon	Male	1989-03-18	Boise
11867	Daisyphobia	m.0rdcx1f	775758	3156	Youth Lagoon	Male	1989-03-18	Boise
