eid	name	entity	artist_name	artist_genre	artist_birth_date	artist_birth_place
2481	Slept So Long	 m.0tswq3	Jay Gordon	Male	1967-01-30	San Francisco
2482	Naked But Safe	 m.01bbc70	IAMX			
2483	Our Own Dream	 m.0nl4xd_	Keep Shelly In Athens			
2484	Outlines	 m.0wftm_r	AlunaGeorge			
2485	The Choke	 m.0np12tl	Austra			
2486	Violet Tree	 m.0wg92_	M83			
2487	The Man's Machine	 m.0f6bt1c	Jamie T	Male	1986-01-08	Wimbledon
2488	A New Error	 m.0nnx9sx	Moderat			
2489	Shoot the Water	 m.0nnn6c0	Austra			
2490	None Of This Is Real	 m.0dw79qm	Infected Mushroom			
2491	I'm Sorry	 m.0q00tk	blink-182			
2492	Nobody Loves Me	 m.0ttt8f	Limp Bizkit			
2493	Caramel Prisoner	 m.011b7jd	Air	Male	1990-01-01	Kashgar
2494	Afterlife	 m.0ybjqn8	Arcade Fire			
2495	The Vagabond	 m.011b7gw	Air	Male	1990-01-01	Kashgar
2496	February Stars	 m.0lhn5d	Foo Fighters			
2497	Slowly	 m.0wg942	M83			
2498	Space Rock	 m.013ng2y	Weezer			
2499	Early Days	 m.0y5mdx7	Paul McCartney	Male	1942-06-18	Walton Hospital
2500	Not Afraid	 m.0ftbbb4	Eminem	Male	1972-10-17	St. Joseph
2501	The Fisher King Blues	 m.0sp3lvk	Frank Turner	Male	1988-05-25	Atlantic City
2502	Blue Orchid	 m.011_cnb	The White Stripes			
2503	Time Flies	 m.0dql68f	Lykke Li	Female	1986-03-18	Sofia church parish
2504	Better Than Revenge	 m.0g6vkbk	Taylor Swift	Female	1989-12-13	West Reading
2506	Don't Let Her Pull You Down	 m.0nln22z	New Found Glory			
2507	Love in the Sky	 m.0wzmd3q	The Weeknd	Male	1990-02-16	Toronto
2508	Summertearz	 m.0nnwbl9	Little Dragon			
2509	High Voltage	 m.0d_b8x5	Eagles of Death Metal			
2510	This Isn't Control	 m.0vbqq90	MS MR			
2511	Salty Sweet	 m.0wh5hmc	MS MR			
2512	Fat Lip	 m.012888y	Sum 41			
2513	Heaven (Little by Little)	 m.0drn16p	Theory of a Deadman			
2514	Handy-Man	 m.0_txrr	The Knife			
2515	You Won't Feel a Thing	 m.0ft8vsc	The Script			
2516	Nasty Silence	 m.0nmsspj	Moderat			
2517	Reverse World	 m.0x4m8c3	God Is An Astronaut			
2518	Light Years from Home	 m.0y1qk5y	God Is An Astronaut			
2519	Red Moon Lagoon	 m.0x1pq1n	God Is An Astronaut			
2520	Signal Rays	 m.0xg9bcy	God Is An Astronaut			
2521	Tricky Two	 m.0ftnkmk	Röyksopp			
2522	Coyotes	 m.0f5222p	Jason Mraz	Male	1977-06-23	Mechanicsville
2523	If You Ever Come Back	 m.0fwq78s	The Script			
2524	Ísjaki	 m.0vc7364	Sigur Rós			
2525	A Ton of Love	 m.0w6dkjb	Editors			
2526	Self Control	 m.0q6xfd_	Scissor Sisters			
2528	Best in Me	 m.0qbbhdf	Scissor Sisters			
2529	Road to Ruin	 m.010pwjz	The Libertines			
2531	V (Island Song)	 m.0vxdyhw	These New Puritans			
2532	PV	 m.0sjhk04	Apparat	Male	1978-06-27	Quedlinburg
2533	I Stay Away	 m.0pdx_7	Alice in Chains			
2534	Switchblades and Infidelity	 m.0182zvf	Fall Out Boy			
2535	New Way Home	 m.0lhn61	Foo Fighters			
2536	Bring Me The Disco King	 m.0rh8st	David Bowie	Male	1947-01-08	Brixton
2537	Flowers Grow Out of My Grave	 m.0nk__m_	Dead Man's Bones			
2538	Buried in Water	 m.0nncfj2	Dead Man's Bones			
2539	Until the End of the World	 m.0p3qdn	Apoptygma Berzerk			
2540	In This Together	 m.016bvq5	Apoptygma Berzerk			
2541	Every Single Night	 m.0jg384b	Fiona Apple	Female	1977-09-13	Upper West Side
2542	Trophy Eyes	 m.0fs64zv	You Me at Six			
2543	My Day	 m.0x14jz	Blue Foundation			
2545	Love For A Child	 m.0f5223q	Jason Mraz	Male	1977-06-23	Mechanicsville
2546	The Width of a Circle	 m.0m2lr8	David Bowie	Male	1947-01-08	Brixton
2547	Power Of Rain	 m.0nm6lhy	Long Arm			
2549	Heirate mich	 m.01296jg	Rammstein			
2550	Stuck Together Pieces	 m.0qddb0b	Atoms for Peace			
2551	Ingenue	 m.0rf0xk2	Atoms for Peace			
2552	When They Come for Me	 m.0fxq2vm	Linkin Park			
2554	Black Mud	 m.0fqfdyd	The Black Keys			
2555	Conquest of Spaces	 m.0q5l7hz	Woodkid			
2556	Stabat Mater	 m.0qjrny8	Woodkid			
2557	Kong At The Gates	 m.0r3spx	Misfits			
2558	44 (noise version)	 m.0sjnrn2	Apparat	Male	1978-06-27	Quedlinburg
2559	Moskau	 m.0ynd72	Rammstein			
2560	Giving Me a Chance	 m.0j7066w	Gotye	Male	1980-05-21	Bruges
2562	Zero Dark Thirty	 m.0k29bz0	Aesop Rock	Male	1976-06-05	Syosset
2563	Sweet Thing (reprise)	 m.0lxgg6	David Bowie	Male	1947-01-08	Brixton
2564	Cathodes	 m.0dr7ndk	Max Richter	Male	1966-03-22	Hamelin
2565	Napalm Love	 m.0dqmrxt	Air	Male	1990-01-01	Kashgar
2567	Sandblasted and Set Free	 m.0drtmjt	Maxïmo Park			
2568	Karaoke Plays	 m.0drtmkf	Maxïmo Park			
2569	Family Friend	 m.0skbsd7	The Vaccines			
2570	Poor Doggie	 m.01d08hb	Eagles of Death Metal			
2571	Taro (Live from the Africa Centre 14.04.12)	 m.0skpwv2	Alt-J			
2572	Good Old Fashioned Lover Boy	 m.0mjczb	Queen			
2574	Blood Sugar	 m.0f048c1	Pendulum			
2575	Rollin' (Air Raid Vehicle)	 m.0dncr10	Limp Bizkit			
2576	Magna Cum Nada	 m.0lgylr	Bloodhound Gang			
2577	Cosmic Trip	 m.0rfm4nr	Air	Male	1990-01-01	Kashgar
2578	The Fame	 m.0dpmw5j	Lady Gaga	Female	1986-03-28	Lenox Hill Hospital
2579	Carnival Kids	 m.0xw_rb	The Futureheads			
2580	Razorblade	 m.0170ggd	The Strokes			
2581	Chase This Light	 m.0dw5g4t	Jimmy Eat World			
2582	Joe the Lion	 m.0m_0qg	David Bowie	Male	1947-01-08	Brixton
2583	Disco Heat	 m.0f1s7rk	Calvin Harris	Male	1984-01-17	Dumfries
2584	Soul Killing	 m.0nlspxf	The Ting Tings			
2585	Snowballed	 m.01f7bz8	AC/DC			
2586	Distant Dreams	 m.0dsn46z	Blue Foundation			
2587	Watch You Sleeping	 m.0dsn46n	Blue Foundation			
2588	Do the Joy	 m.0f4yqnw	Air	Male	1990-01-01	Kashgar
2589	Macy's Day Parade	 m.0m6zp2	Green Day			
2590	98.6	 m.01crkvj	The Bystanders			
2591	If I Knew	 m.0n9y78x	Bruno Mars	Male	1985-10-08	Honolulu
2592	Descending Angel	 m.0r3ssj	Misfits			
2593	End Of The Day (Silence)	 m.0x14g_	Blue Foundation			
2594	Neon Noon	 m.0nlpyk0	Kasabian			
2595	Black Gold	 m.0fz2qqw	Foals			
2596	Kissin' Dynamite	 m.01f7chb	AC/DC			
2597	Seven Stars	 m.0rj1jwk	Air	Male	1990-01-01	Kashgar
2599	No More Sorrow	 m.0dz5862	Linkin Park			
2600	Mars Needs Women	 m.0fw6hxm	Rob Zombie	Male	1965-01-12	Haverhill
2601	I Belong to You	 m.0lh03x	Lenny Kravitz	Male	1964-05-26	New York City
2602	Bronte	 m.0j7065r	Gotye	Male	1980-05-21	Bruges
2605	Making Mirrors	 m.0j70641	Gotye	Male	1980-05-21	Bruges
2606	Emotion	 m.01041m3	Daft Punk			
2607	Electric Feel (Justice Remix)	 m.0431nh3	MGMT			
2608	Skin on Skin	 m.01314f5	Queens of the Stone Age			
2609	The Blood Is Love	 m.01314dz	Queens of the Stone Age			
2610	John, I'm Only Dancing	 m.0lgdqn	David Bowie	Male	1947-01-08	Brixton
2611	The Story Of My Old Man	 m.0131cpy	Good Charlotte			
2612	3 Days	 m.0smxv5j	Rhye			
2613	Transgender	 m.0nbbn3y	Crystal Castles			
2614	Pale Flesh	 m.0nbbmt8	Crystal Castles			
2615	Wrath of God	 m.0nbbmlz	Crystal Castles			
2616	Swagger	 m.0mfcpf	Flogging Molly			
2617	Unnatural Selection	 m.0dv3njd	Muse			
2618	Me Against the World	 m.0zcdzl	Simple Plan			
2619	A New Hope	 m.0q00sx	blink-182			
2620	Automatic	 m.0dzqwnp	Weezer			
2621	Death and Destruction	 m.0mxbp6	Weezer			
2622	Pocketful Of Dreams	 m.0rf2lwz	Billy Talent			
2623	My Name Is Jonas	 m.0nrd3v	Weezer			
2624	The Inmost Night	 m.0p5jp1	Current 93			
2625	The Long Shadow Falls	 m.0157zlg	Current 93			
2627	Straight Sun	 m.0qh2f0v	Orbital			
2628	Colourful	 m.0ffn3lc	Skream	Male	1986-06-01	London Borough of Bromley
2629	Summer Dreams	 m.0f0qxhr	Skream	Male	1986-06-01	London Borough of Bromley
2630	Rutten	 m.0d_k_26	Skream	Male	1986-06-01	London Borough of Bromley
2631	Tortured Soul	 m.01f3r91	Skream	Male	1986-06-01	London Borough of Bromley
2632	Littlething	 m.0fqrw5r	Jimmy Eat World			
2633	I Think Ur a Contra	 m.0ff6sh5	Vampire Weekend			
2634	Disposable Teens	 m.0y7qtq	Marilyn Manson	Male	1969-01-05	Canton
2635	This Is the Life	 m.0nm637g	Two Door Cinema Club			
2636	Their Law	 m.0lgm5c	The Prodigy			
2637	Fentoozler	 m.0mrg4h	blink-182			
2638	Little Demon	 m.0yymh3	Screamin' Jay Hawkins			
2639	Dinner Lady Arms	 m.016q_t8	The Darkness			
2640	I'm on Fire	 m.0fkvd8p	Bat for Lashes	Female	1979-10-25	Brighton
2641	Cold Fusion for G	 m.0dr7ndc	Max Richter	Male	1966-03-22	Hamelin
2642	'Merican	 m.0vb01c	Descendents			
2643	When Ya Get Drafted	 m.0lbh0z	Dead Kennedys			
2644	The Government Totally Sucks	 m.0dt4mpl	Tenacious D			
2645	Clear The Area	 m.013h9wx	Imogen Heap	Female	1977-12-09	Harold Wood
2646	Left Bank	 m.0dr6h31	Air	Male	1990-01-01	Kashgar
2647	Cry Me A River	 m.0124pbs	Diana Krall	Female	1964-11-16	Nanaimo
2648	It Took the Night to Believe	 m.01dnw5k	Sunn O)))			
2651	Surfin' Bird	 m.0wk0fz	The Cramps			
2652	Goo Goo Muck	 m.0m3rjk	The Cramps			
2653	Indigo Room	 m.0122gp3	H.U.V.A. Network			
2654	Sane	 m.01br5_3	Archive			
2655	Supersede	 m.0fvj7q2	Carbon Based Lifeforms			
2656	Satisfy My Soul	 m.0q2gps	Bob Marley & The Wailers	Male	1945-02-06	Nine Mile
2657	Children of the Sun	 m.0tpxbkr	Dead Can Dance			
2658	Not Big	 m.01b_tjp	Lily Allen	Female	1985-05-02	Hammersmith
2659	Le temps de l'amour	 m.0dydtrh	Françoise Hardy	Female	1944-01-17	9th arrondissement of Paris
2660	Crazy He Calls Me	 m.0g04n2m	Billie Holiday	Female	1915-04-07	Philadelphia
2661	The Rat	 m.0q8cxbv	Infected Mushroom			
2662	Gang Bang	 m.0j6wm57	Madonna	Female	1958-08-16	Bay City
2663	Soul Of Fire	 m.018qdvs	Witch			
2664	Black Saint	 m.018qdv_	Witch			
2665	Lost Boys	 m.0rrj36j	Death Grips			
2666	Override of the Overture	 m.016hkss	Dismember			
2667	Urban Twilight	 m.0y92p8p	Grimes	Female	1988-03-17	Vancouver
2668	The Soft Voices Die	 m.0nky8g0	Apparat	Male	1978-06-27	Quedlinburg
2669	Crystal Ball	 m.0nnkqfj	Grimes	Female	1988-03-17	Vancouver
2670	Black Water	 m.0nl2_82	Apparat	Male	1978-06-27	Quedlinburg
2671	In the Mausoleum	 m.0dxcskg	Beirut			
2672	God Hates a Coward	 m.0m6my6	Tomahawk			
2673	Heavy Load	 m.014cywf	Acid King			
2674	Greenthumb	 m.0qclzw	Bongzilla			
2675	Right where it ends	 m.0fznb1_	Carbon Based Lifeforms			
2677	Silent My Song	 m.0gf5bcy	Lykke Li	Female	1986-03-18	Sofia church parish
2678	Life of the Party	 m.0n9_g5h	The Weeknd	Male	1990-02-16	Toronto
2679	MOS 6581 (album version)	 m.0twswp	Carbon Based Lifeforms			
2680	Introbra	 m.0nkygtd	Limp Bizkit			
2681	Waters of Ain	 m.0fv4tcf	Watain			
2682	Comsat	 m.0twsxs	Carbon Based Lifeforms			
2683	Just for Today	 m.011h03_	The Brian Jonestown Massacre			
2684	Road, River and Rail	 m.0lxzl0	Cocteau Twins			
2685	Wolf in the Breast	 m.0lxzkt	Cocteau Twins			
2686	Fotzepolitic	 m.0lxzkl	Cocteau Twins			
2687	Pitch the Baby	 m.0lxzjh	Cocteau Twins			
2688	You Got Nothing On Me	 m.0dplnfd	Mando Diao	Female	1982-01-01	Kuhmo
2689	Give Me Fire	 m.0dp1zjb	Mando Diao	Female	1982-01-01	Kuhmo
2690	Maybe Just Sad	 m.0dpln5h	Mando Diao	Female	1982-01-01	Kuhmo
2691	High Heels	 m.0dpln5t	Mando Diao	Female	1982-01-01	Kuhmo
2692	About You	 m.0m70zl	The Jesus and Mary Chain			
2693	Deep One Perfect Morning	 m.0m70xv	The Jesus and Mary Chain			
2694	Black Flames March	 m.0wmc9m7	Watain			
2695	Back to Base	 m.0ll6dw	Fugazi			
2696	Fell, Destroyed	 m.0ll6c_	Fugazi			
2697	Provisional	 m.0146g24	Fugazi			
2698	Lockdown	 m.0146g2c	Fugazi			
2699	Bad Mouth	 m.0gb8qqp	Fugazi			
2700	Break Well	 m.0whtxd6	Mount Kimbie			
2701	Before I Move Off	 m.0frz2h9	Mount Kimbie			
2702	Les Grandes Marches	 m.0rfkqfh	Moderat			
2703	Porc #1	 m.0nly7y0	Moderat			
2704	Central Plains	 m.0twsw7	Carbon Based Lifeforms			
2705	Damage Done	 m.0x9n_ld	Moderat			
2706	Gita	 m.0wszt6c	Moderat			
2707	Everlasting Arms	 m.0sm82cc	Vampire Weekend			
2708	Hannah Hunt	 m.0sjpp0y	Vampire Weekend			
2709	In League With Satan	 m.0msss5	Venom			
2710	The Castaway	 m.0nry_w	Amorphis			
2711	Into Hiding	 m.0nry_n	Amorphis			
2712	Sphere of No-Form	 m.0nxl9x	Biosphere	Male	1962-05-30	Norway
2713	Uva-Ursi	 m.0nxl9p	Biosphere	Male	1962-05-30	Norway
2714	Strange Eyes	 m.0m2jbh	The Magnetic Fields			
2715	Marshal Dear	 m.0v0b2d0	Savages			
2716	Strife	 m.0v0b17r	Savages			
2717	Abigail, Belle of Kilronan	 m.0lhptg	The Magnetic Fields			
2718	World Love	 m.0lhprh	The Magnetic Fields			
2719	(Crazy for You But) Not That Crazy	 m.0lhpqv	The Magnetic Fields			
2720	Parades Go By	 m.0lhlvz	The Magnetic Fields			
2721	Punk Love	 m.0lhlvr	The Magnetic Fields			
2722	The One You Really Love	 m.0lhlvj	The Magnetic Fields			
2723	Postcards From Italy	 m.019ww8w	Beirut			
2724	Quick and to the Pointless	 m.017mdvr	Queens of the Stone Age			
2725	Reno Dakota	 m.0lhlsb	The Magnetic Fields			
2726	All My Little Words	 m.0lhlrx	The Magnetic Fields			
2727	Dead Love	 m.0g8s9gz	The Soft Moon			
2728	TV Casualty	 m.0wcs8y	Misfits			
2729	She Just Won't Believe Me	 m.0rk0rn8	Tame Impala			
2730	Dust Bowl III	 m.0nl475l	Other Lives			
2731	Brick Is Red	 m.0m45s6	Pixies			
2732	Tears From the Compound Eye	 m.015vjw6	Boards of Canada			
2733	At Home	 m.0fslfrf	Crystal Fighters			
2734	Separator	 m.0wc_bby	Crystal Fighters			
2735	Cromlech	 m.010hr1n	Darkthrone			
2736	Alec Eiffel	 m.0ly7mf	Pixies			
2737	Some Grass	 m.0_ctjp	Sleep	Male	1976-06-02	Farmington
2738	Ignem Veni Mittere	 m.0wk4fj4	Watain			
2739	The Daughters of Quiet Minds	 m.0drfd13	Stars of the Lid			
2740	Chukhung	 m.0nxl8c	Biosphere	Male	1962-05-30	Norway
2741	Corner Soul	 m.013ckqc	The Clash			
2742	Goetia	 m.0shgrhk	Triptykon			
2743	Somebody Got Murdered	 m.0mxksq	The Clash			
2744	The Queen Of All Everything	 m.0dq4z4h	Ott			
2745	Samba da Benção	 m.0r4rp8	Bebel Gilberto	Female	1966-05-12	New York City
2746	Drown In Ashes	 m.0f8y08z	Celtic Frost			
2747	Domain Of Decay	 m.0f8y0ny	Celtic Frost			
2749	Headache	 m.0q9cdgz	Metz			
2750	Gun In The Sun	 m.0dqwmx4	Wavves			
2751	Convertible Balloon	 m.0fx7t4g	Wavves			
2752	Poor Lenore	 m.0rj0vcs	Wavves			
2753	Whiskey River	 m.01c96z3	Willie Nelson	Male	1933-04-10	Abbott
2754	Pervert	 m.0nqbpq	Descendents			
2755	Triste	 m.0s129t	Antônio Carlos Jobim	Male	1927-01-25	Rio de Janeiro
2756	Puzzles ov Flesh	 m.013y4tc	Watain			
2757	Black Salvation	 m.013y4sy	Watain			
2758	The Frostbitten Woodlands of Norway	 m.019s4v4	Carpathian Forest			
2759	Stinningskaldi	 m.0nk_cb2	Sólstafir			
2760	Fjara	 m.0nlkhr2	Sólstafir			
2761	Play by Play	 m.0sn9jzl	Autre Ne Veut	Male	1982-04-20	Raleigh
2762	Hordalendingen	 m.0tt2hb	Enslaved			
2763	Au crépuscule de nos rêves	 m.0dt5sqq	Amesoeurs			
2764	Corsair	 m.0pnjwh	Boards of Canada			
2765	Exosphere	 m.0twsxk	Carbon Based Lifeforms			
2766	Artificial Island	 m.0twsy6	Carbon Based Lifeforms			
2767	Poa Alpina	 m.0n143b	Biosphere	Male	1962-05-30	Norway
2768	Kaw-Liga	 m.0lkd46	Hank Williams	Male	1923-09-17	Mount Olive
2769	Dark Mother Divine	 m.01f4gtk	Dissection			
2770	Protection Racket	 m.0rfl17h	Napalm Death			
2771	Circumspect	 m.0rfqnfc	Napalm Death			
2772	Supposed to Rot	 m.0lcn_g	Entombed			
2773	Left Hand Path	 m.0lcnzl	Entombed			
2774	Rivers Of Babylon	 m.0m546j	Sublime			
2775	Nerve Jamming	 m.0nnkz11	Bass Drum of Death			
2776	Peel Me A Grape	 m.0pnd2t	Diana Krall	Female	1964-11-16	Nanaimo
2777	Velvet Itch	 m.0nl72zc	Bass Drum of Death			
2778	Heart Attack Kid	 m.0nmmzpf	Bass Drum of Death			
2779	Glitter	 m.0g6b2dd	No Age			
2780	Shoot the Moon	 m.0rstfp	Norah Jones	Female	1979-03-30	Brooklyn
2781	Shadow from Tartarus	 m.0rj4kqc	Actress	Male	1979-08-23	Wolverhampton
2782	Marble Plexus	 m.0qh3lyp	Actress	Male	1979-08-23	Wolverhampton
2783	My Kind of Woman	 m.0tnhqkj	Mac DeMarco	Male	1990-04-30	Duncan
2784	Venus in Furs	 m.0ft3mxl	Electric Wizard			
2785	Black Mass	 m.0fzt57r	Electric Wizard			
2786	While I'm Still Here	 m.0w0280g	Nine Inch Nails			
2787	My Tulpa	 m.0pyt9f	Magazine			
2788	Flytta Dig	 m.0dxc698	Carbon Based Lifeforms			
2789	Central Plain	 m.0fwvbr5	Carbon Based Lifeforms			
2790	Disappointed	 m.0v_yw9z	Nine Inch Nails			
2791	Came Back Haunted	 m.0v_xt3d	Nine Inch Nails			
2792	Lysergik Funeral Procession	 m.0mfs9g	Down			
2794	The Captain	 m.018dpvc	The Knife			
2795	Spread Eagle Cross the Block	 m.0__ystm	Death Grips			
2796	MOS 6581	 m.0y3wl2	Carbon Based Lifeforms			
2797	Through the Collonades	 m.0mcgc7	Entombed			
2798	Sinners Bleed	 m.0lcnxv	Entombed			
2799	Autosleeper	 m.0128r7_	Chapterhouse			
2800	Breather	 m.01068nl	Chapterhouse			
2801	Stab Variation	 m.0y7_46s	Tim Hecker	Male	1974-01-01	Vancouver
2802	Incense at Abu Ghraib	 m.0y7_36r	Tim Hecker	Male	1974-01-01	Vancouver
2803	Live Room	 m.0y7_1tn	Tim Hecker	Male	1974-01-01	Vancouver
2804	Homicidal Tendencies	 m.0g70qw2	Lifelover			
2805	Lonesome Road	 m.014j4jy	Madeleine Peyroux	Female	1973-01-01	Athens
2806	Bitter Loss	 m.0lcn_x	Entombed			
2807	Pacing Around the Church	 m.0nlygzh	Cold Cave			
2808	The Great Pan Is Dead	 m.0qfhs6n	Cold Cave			
2809	I Love (To Hurt) You	 m.0dstv64	Lifelover			
2810	Consfearacy	 m.01d5d49	Slayer			
2811	She Destroys Again	 m.0drhg7l	Sólstafir			
2812	Love Is the Devil (And I Am in Love)	 m.0dvrkvr	Sólstafir			
2813	Köld	 m.0f7849b	Sólstafir			
2814	78 Days in the Desert	 m.0f7fjj_	Sólstafir			
2815	Here Comes The Pain	 m.0lyw5v	Slayer			
2816	Paragon Pariah	 m.0nl616p	Anaal Nathrakh			
2817	Tod Huetet Uebel	 m.0nmxstb	Anaal Nathrakh			
2818	Post Traumatic Stress Euphoria	 m.0nms1hb	Anaal Nathrakh			
2819	Drug-Fucking Abomination	 m.0nm3txq	Anaal Nathrakh			
2820	Epitome XVI	 m.0qjrjkv	Blut aus Nord			
2821	San Francisco Knights	 m.0lb7vv	People Under The Stairs			
2822	The Eruption	 m.0mp8r5	Emperor			
2823	Sworn	 m.0149lkb	Emperor			
2824	(Don't Need) Religion	 m.0mcw3f	Motörhead			
2825	Underdogs and Overlords	 m.01939c_	Darkthrone			
2826	The Cult Of Goliath	 m.01939c3	Darkthrone			
2827	Majesty and Decay	 m.0fvcwhm	Immolation			
2828	Doctrinal Expletives	 m.01b38gm	Carcass			
2829	Arbeit Macht Fleisch	 m.01b38g5	Carcass			
2830	The Master Butcher's Apron	 m.0wt03fp	Carcass			
2831	StarWaves	 m.0sgcv_f	M83			
2832	Angel of Disease	 m.0lcnk0	Morbid Angel			
2834	Walter's Walk	 m.01c9t8t	Led Zeppelin			
2835	Candlegoat	 m.015nlv1	Sunn O)))			
2836	Orthodox Caveman	 m.015nltv	Sunn O)))			
2837	The Battle of Chamdo	 m.0w384dp	Gorguts			
2838	Tu Es Beau	 m.0dpkcjn	Yelle	Female	1983-01-17	Saint-Brieuc
2839	A Cause Des Garçons	 m.0g8rymy	Yelle	Female	1983-01-17	Saint-Brieuc
2840	Bread of Bitterness	 m.0fj7f69	Deathspell Omega			
2841	Dracul	 m.0lss06	Infected Mushroom			
2842	Meduzz	 m.0yj9w9	Infected Mushroom			
2843	Child I Will Hurt You	 m.0nbbn7f	Crystal Castles			
2844	Mercenary	 m.0nbbn66	Crystal Castles			
2845	Enigma of the Absolute	 m.0lnw23	Dead Can Dance			
2846	Circumradiant Dawn	 m.0lnw1g	Dead Can Dance			
2847	De Profundis (Out of the Depths of Sorrow)	 m.0lnw10	Dead Can Dance			
2848	The Crucifix	 m.0y8q1b9	John Maus	Male	1980-02-23	Austin
2849	ilanders	 m.0fqghnr	Autechre			
2850	Scorpionica	 m.0ml0w7	Orange Goblin			
2851	Six Shooter	 m.0n37bw	Queens of the Stone Age			
2852	Love Comes Close	 m.0sj6b8z	Cold Cave			
2853	Le Quartier	 m.0prs0f	Yann Tiersen	Male	1970-06-23	Brest
2854	Blooded Shore	 m.0rjy65	Bathory			
2855	Still Grey	 m.016b86g	Pendulum			
2856	Out Here	 m.016hgwt	Pendulum			
2857	The Tempest	 m.0dytcyn	Pendulum			
2859	Antigod	 m.0g6f2rj	Samael			
2860	Shining Kingdom	 m.0my4cn	Samael			
2861	Sky And Sand	 m.0nl_tt5	Paul Kalkbrenner	Male	1977-06-11	Leipzig
2862	Devil May Care	 m.0xb8ks	Diana Krall	Female	1964-11-16	Nanaimo
2863	What A Difference A Day Made	 m.01f5619	Jamie Cullum	Male	1979-08-20	Rochford
2864	Gloria Lewis	 m.0ncj2m	Kyuss			
2865	Mondo Generator	 m.0msnzb	Kyuss			
2866	The Loss And Curse Of Reverence	 m.0nb2_2	Emperor			
2867	Harmony in Blue III	 m.01dv0lt	Tim Hecker	Male	1974-01-01	Vancouver
2868	Discotheque	 m.0xy_qv	U2			
2869	Apokatastasis Pantôn	 m.0fssc_n	Deathspell Omega			
2870	The Crackled Book of Life	 m.0q725x1	Deathspell Omega			
2871	Dream Baby Dream	 m.0rrh_m	Suicide			
2872	Flood I	 m.0llhbs	The Sisters of Mercy			
2873	Broken Down But Not Locked Up	 m.0qcn29	Eyehategod			
2874	Beyond the Grace of God	 m.0xlwbh	Marduk			
2875	Deliver Us To Evil	 m.0n_yy7	Exodus	Male	1984-06-08	Kampala
2876	Theswere	 m.0dzzbql	Autechre			
2877	fwzE	 m.0dzzbrp	Autechre			
2878	paralel Suns	 m.0dzzbvt	Autechre			
2879	plyPhon	 m.0dzzbxk	Autechre			
2880	Windwind	 m.0lfsfc	Autechre			
2881	prac-f	 m.0shz80j	Autechre			
2882	The Hills Have Eyes	 m.01018lr	Electric Wizard			
2883	Vinum Sabbathi	 m.0n83k9	Electric Wizard			
2884	Solarian 13	 m.01cfzf5	Electric Wizard			
2885	Converting Vegetarians	 m.0q681x	Infected Mushroom			
2886	Katharinas Bortgang	 m.0xhpm6	Gorgoroth			
2887	My Advice 2 You	 m.0nyrs6	Gang Starr			
2888	Now You're Mine	 m.01c13rg	Gang Starr			
2889	Obombration	 m.0f89_65	Deathspell Omega			
2890	The Seed	 m.0mfscn	Down			
2891	Marian (version)	 m.0dp2l9l	The Sisters of Mercy			
2892	Nepenthe	 m.0g8z4ty	Sentenced			
2893	Thir13teen	 m.0qsvfp	Type O Negative			
2894	Machine Screw	 m.016gyk8	Type O Negative			
2896	Angry Chair	 m.012zhz5	Alice in Chains			
2897	Catharsis	 m.0q724w_	Ihsahn	Male	1975-10-10	Notodden Municipality
2898	Dandelion	 m.012rjp6	Audioslave			
2899	The Paranoid	 m.0rk3pd0	Ihsahn	Male	1975-10-10	Notodden Municipality
2900	Sear Me MCMXCIII	 m.0wrwpp	My Dying Bride			
2901	Jailbait	 m.0n2m7z	Motörhead			
2902	Sister Of Charity	 m.0f34jg8	The 69 Eyes			
2903	Begravelsesnatt	 m.0xhplb	Gorgoroth			
2904	Inn i de dype skogers favn	 m.0n6drl	Darkthrone			
2905	Neptune Is Dead	 m.0nnp17m	Altar of Plagues			
2906	I Am the War	 m.018htd0	Sodom			
2907	La Crise	 m.0prrvz	Yann Tiersen	Male	1970-06-23	Brest
2908	Monochrome	 m.0prs0w	Yann Tiersen	Male	1970-06-23	Brest
2909	E Talking	 m.0xs2tk	Soulwax			
2910	Tragic Laurel	 m.0nkyvzd	Liturgy			
2911	Dressed In Black	 m.01258hh	Ulver			
2912	Back at the Funny Farm	 m.0nc7vl	Motörhead			
2913	Mentalism	 m.012xc34	Shpongle			
2914	Elation Station	 m.0q6823	Infected Mushroom			
2915	Strictly Business	 m.0nyngs	EPMD			
2916	Spinal Remains	 m.0sznxr	Misfits			
2917	Sucka Nigga	 m.011wzvh	A Tribe Called Quest			
2918	Find a Way	 m.0mt18j	A Tribe Called Quest			
2919	Like a Nightmare	 m.0nb0ny	Motörhead			
2920	Mercy in You	 m.0mp0g8	Depeche Mode			
2921	krYlon	 m.0fqghn_	Autechre			
2922	O=0	 m.0fqghnm	Autechre			
2923	Treale	 m.0fqghmt	Autechre			
2924	The Thrill Is Gone	 m.0tfw8_	Chet Baker	Male	1929-12-23	Yale
2925	Devouring Famine	 m.0fvzqxk	Deathspell Omega			
2926	Epiklesis II	 m.0fvzqy5	Deathspell Omega			
2927	Phosphene	 m.0fvzqxc	Deathspell Omega			
2928	La plage	 m.012tqhh	Yann Tiersen	Male	1970-06-23	Brest
2929	High Command	 m.0qcm1h	Earth			
2931	Condemned To Obscurity	 m.0vgbqk	Gorguts			
2932	With Their Flesh, He'll Create	 m.0vgbqb	Gorguts			
